# rock overburden grid in the detector ENU frame
# frame: x=East y=North z=Up; theta=zenith from vertical; phi=CCW azimuth from detector x-axis
# yaw_deg=0.0  (detector x-axis CCW from East)
# lat_deg=46.34249442000001  lon_deg=5.838823310000004
# detector_ecef_m=4.3758338841576995e6,447476.8376059988,4.6097685961005045e6
# rho_gcm3=2.65  max_radius_m=60000.0  max_range_m=60000.0
# n_theta=50  n_phi=180
# columns: theta_deg,phi_deg,L_m,X_gcm2  (X = rho*L*100, g/cm^2)
theta_deg,phi_deg,L_m,X_gcm2
67.0,240.0,0.0,0.0
67.0,242.0,0.0,0.0
67.0,244.0,0.0,0.0
67.0,246.0,0.0,0.0
67.0,248.0,0.0,0.0
67.0,250.0,0.0,0.0
67.0,252.0,0.0,0.0
67.0,254.0,0.0,0.0
67.0,256.0,0.0,0.0
67.0,258.0,0.0,0.0
67.0,260.0,0.0,0.0
67.0,262.0,0.0,0.0
67.0,264.0,0.0,0.0
67.0,266.0,0.0,0.0
67.0,268.0,0.0,0.0
67.0,270.0,0.0,0.0
67.0,272.0,0.0,0.0
67.0,274.0,0.0,0.0
67.0,276.0,0.0,0.0
67.0,278.0,0.0,0.0
67.0,280.0,0.0,0.0
67.0,282.0,0.0,0.0
67.0,284.0,0.0,0.0
67.0,286.0,0.0,0.0
67.0,288.0,0.0,0.0
67.0,290.0,0.0,0.0
67.0,292.0,0.0,0.0
67.0,294.0,0.0,0.0
67.0,296.0,0.0,0.0
67.0,298.0,0.0,0.0
67.0,300.0,0.0,0.0
67.0,302.0,0.0,0.0
67.0,304.0,0.0,0.0
67.0,306.0,0.0,0.0
67.0,308.0,0.0,0.0
67.0,310.0,0.0,0.0
67.0,312.0,0.0,0.0
67.0,314.0,0.0,0.0
67.0,316.0,0.0,0.0
67.0,318.0,0.0,0.0
67.0,320.0,0.0,0.0
67.0,322.0,0.0,0.0
67.0,324.0,0.0,0.0
67.0,326.0,0.0,0.0
67.0,328.0,0.0,0.0
67.0,330.0,0.0,0.0
67.0,332.0,0.0,0.0
67.0,334.0,0.0,0.0
67.0,336.0,0.0,0.0
67.0,338.0,0.0,0.0
67.0,340.0,0.0,0.0
67.0,342.0,0.0,0.0
67.0,344.0,0.0,0.0
67.0,346.0,0.0,0.0
67.0,348.0,0.0,0.0
67.0,350.0,0.0,0.0
67.0,352.0,0.0,0.0
67.0,354.0,0.0,0.0
67.0,356.0,0.0,0.0
67.0,358.0,0.0,0.0
67.5,0.0,0.0,0.0
67.5,2.0,0.0,0.0
67.5,4.0,0.0,0.0
67.5,6.0,0.0,0.0
67.5,8.0,0.0,0.0
67.5,10.0,0.0,0.0
67.5,12.0,0.0,0.0
67.5,14.0,0.0,0.0
67.5,16.0,0.0,0.0
67.5,18.0,0.0,0.0
67.5,20.0,0.0,0.0
67.5,22.0,0.0,0.0
67.5,24.0,0.0,0.0
67.5,26.0,0.0,0.0
67.5,28.0,0.0,0.0
67.5,30.0,0.0,0.0
67.5,32.0,0.0,0.0
67.5,34.0,0.0,0.0
67.5,36.0,0.0,0.0
67.5,38.0,0.0,0.0
67.5,40.0,0.0,0.0
67.5,42.0,0.0,0.0
67.5,44.0,0.0,0.0
67.5,46.0,0.0,0.0
67.5,48.0,0.0,0.0
67.5,50.0,0.0,0.0
67.5,52.0,0.0,0.0
67.5,54.0,0.0,0.0
67.5,56.0,0.0,0.0
67.5,58.0,0.0,0.0
67.5,60.0,0.0,0.0
67.5,62.0,0.0,0.0
67.5,64.0,0.0,0.0
67.5,66.0,0.0,0.0
67.5,68.0,0.0,0.0
67.5,70.0,0.0,0.0
67.5,72.0,0.0,0.0
67.5,74.0,0.0,0.0
67.5,76.0,0.0,0.0
67.5,78.0,0.0,0.0
67.5,80.0,0.0,0.0
67.5,82.0,0.0,0.0
67.5,84.0,0.0,0.0
67.5,86.0,0.0,0.0
67.5,88.0,0.0,0.0
67.5,90.0,0.0,0.0
67.5,92.0,0.0,0.0
67.5,94.0,0.0,0.0
67.5,96.0,0.0,0.0
67.5,98.0,0.0,0.0
67.5,100.0,0.0,0.0
67.5,102.0,0.0,0.0
67.5,104.0,0.0,0.0
67.5,106.0,0.0,0.0
67.5,108.0,0.0,0.0
67.5,110.0,0.0,0.0
67.5,112.0,0.0,0.0
67.5,114.0,0.0,0.0
67.5,116.0,0.0,0.0
67.5,118.0,0.0,0.0
67.5,120.0,0.0,0.0
67.5,122.0,0.0,0.0
67.5,124.0,0.0,0.0
67.5,126.0,0.0,0.0
67.5,128.0,0.0,0.0
67.5,130.0,0.0,0.0
67.5,132.0,0.0,0.0
67.5,134.0,0.0,0.0
67.5,136.0,0.0,0.0
67.5,138.0,0.0,0.0
67.5,140.0,0.0,0.0
67.5,142.0,0.0,0.0
67.5,144.0,0.0,0.0
67.5,146.0,0.0,0.0
67.5,148.0,0.0,0.0
67.5,150.0,0.0,0.0
67.5,152.0,0.0,0.0
67.5,154.0,0.0,0.0
67.5,156.0,0.0,0.0
67.5,158.0,0.0,0.0
67.5,160.0,0.0,0.0
67.5,162.0,0.0,0.0
67.5,164.0,0.0,0.0
67.5,166.0,0.0,0.0
67.5,168.0,0.0,0.0
67.5,170.0,0.0,0.0
67.5,172.0,0.0,0.0
67.5,174.0,0.0,0.0
67.5,176.0,0.0,0.0
67.5,178.0,0.0,0.0
67.5,180.0,0.0,0.0
67.5,182.0,0.0,0.0
67.5,184.0,0.0,0.0
67.5,186.0,0.0,0.0
67.5,188.0,0.0,0.0
67.5,190.0,0.0,0.0
67.5,192.0,0.0,0.0
67.5,194.0,0.0,0.0
67.5,196.0,0.0,0.0
67.5,198.0,0.0,0.0
67.5,200.0,0.0,0.0
67.5,202.0,0.0,0.0
67.5,204.0,0.0,0.0
67.5,206.0,0.0,0.0
67.5,208.0,0.0,0.0
67.5,210.0,0.0,0.0
67.5,212.0,0.0,0.0
67.5,214.0,0.0,0.0
67.5,216.0,0.0,0.0
67.5,218.0,0.0,0.0
67.5,220.0,0.0,0.0
67.5,222.0,0.0,0.0
67.5,224.0,0.0,0.0
67.5,226.0,0.0,0.0
67.5,228.0,0.0,0.0
67.5,230.0,0.0,0.0
67.5,232.0,0.0,0.0
67.5,234.0,0.0,0.0
67.5,236.0,0.0,0.0
67.5,238.0,0.0,0.0
67.5,240.0,0.0,0.0
67.5,242.0,0.0,0.0
67.5,244.0,0.0,0.0
67.5,246.0,0.0,0.0
67.5,248.0,0.0,0.0
67.5,250.0,0.0,0.0
67.5,252.0,0.0,0.0
67.5,254.0,0.0,0.0
67.5,256.0,0.0,0.0
67.5,258.0,0.0,0.0
67.5,260.0,0.0,0.0
67.5,262.0,0.0,0.0
67.5,264.0,0.0,0.0
67.5,266.0,0.0,0.0
67.5,268.0,0.0,0.0
67.5,270.0,0.0,0.0
67.5,272.0,0.0,0.0
67.5,274.0,0.0,0.0
67.5,276.0,0.0,0.0
67.5,278.0,0.0,0.0
67.5,280.0,0.0,0.0
67.5,282.0,0.0,0.0
67.5,284.0,0.0,0.0
67.5,286.0,0.0,0.0
67.5,288.0,0.0,0.0
67.5,290.0,0.0,0.0
67.5,292.0,0.0,0.0
67.5,294.0,0.0,0.0
67.5,296.0,0.0,0.0
67.5,298.0,0.0,0.0
67.5,300.0,0.0,0.0
67.5,302.0,0.0,0.0
67.5,304.0,0.0,0.0
67.5,306.0,0.0,0.0
67.5,308.0,0.0,0.0
67.5,310.0,0.0,0.0
67.5,312.0,0.0,0.0
67.5,314.0,0.0,0.0
67.5,316.0,0.0,0.0
67.5,318.0,0.0,0.0
67.5,320.0,0.0,0.0
67.5,322.0,0.0,0.0
67.5,324.0,0.0,0.0
67.5,326.0,0.0,0.0
67.5,328.0,0.0,0.0
67.5,330.0,0.0,0.0
67.5,332.0,0.0,0.0
67.5,334.0,0.0,0.0
67.5,336.0,0.0,0.0
67.5,338.0,0.0,0.0
67.5,340.0,0.0,0.0
67.5,342.0,0.0,0.0
67.5,344.0,0.0,0.0
67.5,346.0,0.0,0.0
67.5,348.0,0.0,0.0
67.5,350.0,0.0,0.0
67.5,352.0,0.0,0.0
67.5,354.0,0.0,0.0
67.5,356.0,0.0,0.0
67.5,358.0,0.0,0.0
68.0,0.0,0.0,0.0
68.0,2.0,0.0,0.0
68.0,4.0,0.0,0.0
68.0,6.0,0.0,0.0
68.0,8.0,0.0,0.0
68.0,10.0,0.0,0.0
68.0,12.0,0.0,0.0
68.0,14.0,0.0,0.0
68.0,16.0,0.0,0.0
68.0,18.0,0.0,0.0
68.0,20.0,0.0,0.0
68.0,22.0,0.0,0.0
68.0,24.0,0.0,0.0
68.0,26.0,0.0,0.0
68.0,28.0,0.0,0.0
68.0,30.0,0.0,0.0
68.0,32.0,0.0,0.0
68.0,34.0,0.0,0.0
68.0,36.0,0.0,0.0
68.0,38.0,0.0,0.0
68.0,40.0,0.0,0.0
68.0,42.0,0.0,0.0
68.0,44.0,0.0,0.0
68.0,46.0,0.0,0.0
68.0,48.0,0.0,0.0
68.0,50.0,0.0,0.0
68.0,52.0,0.0,0.0
68.0,54.0,0.0,0.0
68.0,56.0,0.0,0.0
68.0,58.0,0.0,0.0
68.0,60.0,0.0,0.0
68.0,62.0,0.0,0.0
68.0,64.0,0.0,0.0
68.0,66.0,0.0,0.0
68.0,68.0,0.0,0.0
68.0,70.0,0.0,0.0
68.0,72.0,0.0,0.0
68.0,74.0,0.0,0.0
68.0,76.0,0.0,0.0
68.0,78.0,0.0,0.0
68.0,80.0,0.0,0.0
68.0,82.0,0.0,0.0
68.0,84.0,0.0,0.0
68.0,86.0,0.0,0.0
68.0,88.0,0.0,0.0
68.0,90.0,0.0,0.0
68.0,92.0,0.0,0.0
68.0,94.0,0.0,0.0
68.0,96.0,0.0,0.0
68.0,98.0,0.0,0.0
68.0,100.0,0.0,0.0
68.0,102.0,0.0,0.0
68.0,104.0,0.0,0.0
68.0,106.0,0.0,0.0
68.0,108.0,0.0,0.0
68.0,110.0,0.0,0.0
68.0,112.0,0.0,0.0
68.0,114.0,0.0,0.0
68.0,116.0,0.0,0.0
68.0,118.0,0.0,0.0
68.0,120.0,0.0,0.0
68.0,122.0,0.0,0.0
68.0,124.0,0.0,0.0
68.0,126.0,0.0,0.0
68.0,128.0,0.0,0.0
68.0,130.0,0.0,0.0
68.0,132.0,0.0,0.0
68.0,134.0,0.0,0.0
68.0,136.0,0.0,0.0
68.0,138.0,0.0,0.0
68.0,140.0,0.0,0.0
68.0,142.0,0.0,0.0
68.0,144.0,0.0,0.0
68.0,146.0,0.0,0.0
68.0,148.0,0.0,0.0
68.0,150.0,0.0,0.0
68.0,152.0,0.0,0.0
68.0,154.0,0.0,0.0
68.0,156.0,0.0,0.0
68.0,158.0,0.0,0.0
68.0,160.0,0.0,0.0
68.0,162.0,0.0,0.0
68.0,164.0,0.0,0.0
68.0,166.0,0.0,0.0
68.0,168.0,0.0,0.0
68.0,170.0,0.0,0.0
68.0,172.0,0.0,0.0
68.0,174.0,0.0,0.0
68.0,176.0,0.0,0.0
68.0,178.0,0.0,0.0
68.0,180.0,0.0,0.0
68.0,182.0,0.0,0.0
68.0,184.0,0.0,0.0
68.0,186.0,0.0,0.0
68.0,188.0,0.0,0.0
68.0,190.0,0.0,0.0
68.0,192.0,0.0,0.0
68.0,194.0,0.0,0.0
68.0,196.0,0.0,0.0
68.0,198.0,0.0,0.0
68.0,200.0,0.0,0.0
68.0,202.0,0.0,0.0
68.0,204.0,0.0,0.0
68.0,206.0,0.0,0.0
68.0,208.0,0.0,0.0
68.0,210.0,0.0,0.0
68.0,212.0,0.0,0.0
68.0,214.0,0.0,0.0
68.0,216.0,0.0,0.0
68.0,218.0,0.0,0.0
68.0,220.0,0.0,0.0
68.0,222.0,0.0,0.0
68.0,224.0,0.0,0.0
68.0,226.0,0.0,0.0
68.0,228.0,0.0,0.0
68.0,230.0,0.0,0.0
68.0,232.0,0.0,0.0
68.0,234.0,0.0,0.0
68.0,236.0,0.0,0.0
68.0,238.0,0.0,0.0
68.0,240.0,0.0,0.0
68.0,242.0,0.0,0.0
68.0,244.0,0.0,0.0
68.0,246.0,0.0,0.0
68.0,248.0,0.0,0.0
68.0,250.0,0.0,0.0
68.0,252.0,0.0,0.0
68.0,254.0,0.0,0.0
68.0,256.0,0.0,0.0
68.0,258.0,0.0,0.0
68.0,260.0,0.0,0.0
68.0,262.0,0.0,0.0
68.0,264.0,0.0,0.0
68.0,266.0,0.0,0.0
68.0,268.0,0.0,0.0
68.0,270.0,0.0,0.0
68.0,272.0,0.0,0.0
68.0,274.0,0.0,0.0
68.0,276.0,0.0,0.0
68.0,278.0,0.0,0.0
68.0,280.0,0.0,0.0
68.0,282.0,0.0,0.0
68.0,284.0,0.0,0.0
68.0,286.0,0.0,0.0
68.0,288.0,0.0,0.0
68.0,290.0,0.0,0.0
68.0,292.0,0.0,0.0
68.0,294.0,0.0,0.0
68.0,296.0,0.0,0.0
68.0,298.0,0.0,0.0
68.0,300.0,0.0,0.0
68.0,302.0,0.0,0.0
68.0,304.0,0.0,0.0
68.0,306.0,0.0,0.0
68.0,308.0,0.0,0.0
68.0,310.0,0.0,0.0
68.0,312.0,0.0,0.0
68.0,314.0,0.0,0.0
68.0,316.0,0.0,0.0
68.0,318.0,0.0,0.0
68.0,320.0,0.0,0.0
68.0,322.0,0.0,0.0
68.0,324.0,0.0,0.0
68.0,326.0,0.0,0.0
68.0,328.0,0.0,0.0
68.0,330.0,0.0,0.0
68.0,332.0,0.0,0.0
68.0,334.0,0.0,0.0
68.0,336.0,0.0,0.0
68.0,338.0,0.0,0.0
68.0,340.0,0.0,0.0
68.0,342.0,0.0,0.0
68.0,344.0,0.0,0.0
68.0,346.0,0.0,0.0
68.0,348.0,0.0,0.0
68.0,350.0,0.0,0.0
68.0,352.0,0.0,0.0
68.0,354.0,0.0,0.0
68.0,356.0,0.0,0.0
68.0,358.0,0.0,0.0
68.5,0.0,0.0,0.0
68.5,2.0,0.0,0.0
68.5,4.0,0.0,0.0
68.5,6.0,0.0,0.0
68.5,8.0,0.0,0.0
68.5,10.0,0.0,0.0
68.5,12.0,0.0,0.0
68.5,14.0,0.0,0.0
68.5,16.0,0.0,0.0
68.5,18.0,0.0,0.0
68.5,20.0,0.0,0.0
68.5,22.0,0.0,0.0
68.5,24.0,0.0,0.0
68.5,26.0,0.0,0.0
68.5,28.0,0.0,0.0
68.5,30.0,0.0,0.0
68.5,32.0,0.0,0.0
68.5,34.0,0.0,0.0
68.5,36.0,0.0,0.0
68.5,38.0,0.0,0.0
68.5,40.0,0.0,0.0
68.5,42.0,0.0,0.0
68.5,44.0,0.0,0.0
68.5,46.0,0.0,0.0
68.5,48.0,0.0,0.0
68.5,50.0,0.0,0.0
68.5,52.0,0.0,0.0
68.5,54.0,0.0,0.0
68.5,56.0,0.0,0.0
68.5,58.0,0.0,0.0
68.5,60.0,0.0,0.0
68.5,62.0,0.0,0.0
68.5,64.0,0.0,0.0
68.5,66.0,0.0,0.0
68.5,68.0,0.0,0.0
68.5,70.0,0.0,0.0
68.5,72.0,0.0,0.0
68.5,74.0,0.0,0.0
68.5,76.0,0.0,0.0
68.5,78.0,0.0,0.0
68.5,80.0,0.0,0.0
68.5,82.0,0.0,0.0
68.5,84.0,0.0,0.0
68.5,86.0,0.0,0.0
68.5,88.0,0.0,0.0
68.5,90.0,0.0,0.0
68.5,92.0,0.0,0.0
68.5,94.0,0.0,0.0
68.5,96.0,0.0,0.0
68.5,98.0,0.0,0.0
68.5,100.0,0.0,0.0
68.5,102.0,0.0,0.0
68.5,104.0,0.0,0.0
68.5,106.0,0.0,0.0
68.5,108.0,0.0,0.0
68.5,110.0,0.0,0.0
68.5,112.0,0.0,0.0
68.5,114.0,0.0,0.0
68.5,116.0,0.0,0.0
68.5,118.0,0.0,0.0
68.5,120.0,0.0,0.0
68.5,122.0,0.0,0.0
68.5,124.0,0.0,0.0
68.5,126.0,0.0,0.0
68.5,128.0,0.0,0.0
68.5,130.0,0.0,0.0
68.5,132.0,0.0,0.0
68.5,134.0,0.0,0.0
68.5,136.0,0.0,0.0
68.5,138.0,0.0,0.0
68.5,140.0,0.0,0.0
68.5,142.0,0.0,0.0
68.5,144.0,0.0,0.0
68.5,146.0,0.0,0.0
68.5,148.0,0.0,0.0
68.5,150.0,0.0,0.0
68.5,152.0,0.0,0.0
68.5,154.0,0.0,0.0
68.5,156.0,0.0,0.0
68.5,158.0,0.0,0.0
68.5,160.0,0.0,0.0
68.5,162.0,0.0,0.0
68.5,164.0,0.0,0.0
68.5,166.0,0.0,0.0
68.5,168.0,0.0,0.0
68.5,170.0,0.0,0.0
68.5,172.0,0.0,0.0
68.5,174.0,0.0,0.0
68.5,176.0,0.0,0.0
68.5,178.0,0.0,0.0
68.5,180.0,0.0,0.0
68.5,182.0,0.0,0.0
68.5,184.0,0.0,0.0
68.5,186.0,0.0,0.0
68.5,188.0,0.0,0.0
68.5,190.0,0.0,0.0
68.5,192.0,0.0,0.0
68.5,194.0,0.0,0.0
68.5,196.0,0.0,0.0
68.5,198.0,0.0,0.0
68.5,200.0,0.0,0.0
68.5,202.0,0.0,0.0
68.5,204.0,0.0,0.0
68.5,206.0,0.0,0.0
68.5,208.0,0.0,0.0
68.5,210.0,0.0,0.0
68.5,212.0,0.0,0.0
68.5,214.0,0.0,0.0
68.5,216.0,0.0,0.0
68.5,218.0,0.0,0.0
68.5,220.0,0.0,0.0
68.5,222.0,0.0,0.0
68.5,224.0,0.0,0.0
68.5,226.0,0.0,0.0
68.5,228.0,0.0,0.0
68.5,230.0,0.0,0.0
68.5,232.0,0.0,0.0
68.5,234.0,0.0,0.0
68.5,236.0,0.0,0.0
68.5,238.0,0.0,0.0
68.5,240.0,0.0,0.0
68.5,242.0,0.0,0.0
68.5,244.0,0.0,0.0
68.5,246.0,0.0,0.0
68.5,248.0,0.0,0.0
68.5,250.0,0.0,0.0
68.5,252.0,0.0,0.0
68.5,254.0,0.0,0.0
68.5,256.0,0.0,0.0
68.5,258.0,0.0,0.0
68.5,260.0,0.0,0.0
68.5,262.0,0.0,0.0
68.5,264.0,0.0,0.0
68.5,266.0,0.0,0.0
68.5,268.0,0.0,0.0
68.5,270.0,0.0,0.0
68.5,272.0,0.0,0.0
68.5,274.0,0.0,0.0
68.5,276.0,0.0,0.0
68.5,278.0,0.0,0.0
68.5,280.0,0.0,0.0
68.5,282.0,0.0,0.0
68.5,284.0,0.0,0.0
68.5,286.0,0.0,0.0
68.5,288.0,0.0,0.0
68.5,290.0,0.0,0.0
68.5,292.0,0.0,0.0
68.5,294.0,0.0,0.0
68.5,296.0,0.0,0.0
68.5,298.0,0.0,0.0
68.5,300.0,0.0,0.0
68.5,302.0,0.0,0.0
68.5,304.0,0.0,0.0
68.5,306.0,0.0,0.0
68.5,308.0,0.0,0.0
68.5,310.0,0.0,0.0
68.5,312.0,0.0,0.0
68.5,314.0,0.0,0.0
68.5,316.0,0.0,0.0
68.5,318.0,0.0,0.0
68.5,320.0,0.0,0.0
68.5,322.0,0.0,0.0
68.5,324.0,0.0,0.0
68.5,326.0,0.0,0.0
68.5,328.0,0.0,0.0
68.5,330.0,0.0,0.0
68.5,332.0,0.0,0.0
68.5,334.0,0.0,0.0
68.5,336.0,0.0,0.0
68.5,338.0,0.0,0.0
68.5,340.0,0.0,0.0
68.5,342.0,0.0,0.0
68.5,344.0,0.0,0.0
68.5,346.0,0.0,0.0
68.5,348.0,0.0,0.0
68.5,350.0,0.0,0.0
68.5,352.0,0.0,0.0
68.5,354.0,0.0,0.0
68.5,356.0,0.0,0.0
68.5,358.0,0.0,0.0
69.0,0.0,0.0,0.0
69.0,2.0,0.0,0.0
69.0,4.0,0.0,0.0
69.0,6.0,0.0,0.0
69.0,8.0,0.0,0.0
69.0,10.0,0.0,0.0
69.0,12.0,0.0,0.0
69.0,14.0,0.0,0.0
69.0,16.0,0.0,0.0
69.0,18.0,0.0,0.0
69.0,20.0,0.0,0.0
69.0,22.0,0.0,0.0
69.0,24.0,0.0,0.0
69.0,26.0,0.0,0.0
69.0,28.0,0.0,0.0
69.0,30.0,0.0,0.0
69.0,32.0,0.0,0.0
69.0,34.0,0.0,0.0
69.0,36.0,0.0,0.0
69.0,38.0,0.0,0.0
69.0,40.0,0.0,0.0
69.0,42.0,0.0,0.0
69.0,44.0,0.0,0.0
69.0,46.0,0.0,0.0
69.0,48.0,0.0,0.0
69.0,50.0,0.0,0.0
69.0,52.0,0.0,0.0
69.0,54.0,0.0,0.0
69.0,56.0,0.0,0.0
69.0,58.0,0.0,0.0
69.0,60.0,0.0,0.0
69.0,62.0,0.0,0.0
69.0,64.0,0.0,0.0
69.0,66.0,0.0,0.0
69.0,68.0,0.0,0.0
69.0,70.0,0.0,0.0
69.0,72.0,0.0,0.0
69.0,74.0,0.0,0.0
69.0,76.0,0.0,0.0
69.0,78.0,0.0,0.0
69.0,80.0,0.0,0.0
69.0,82.0,0.0,0.0
69.0,84.0,0.0,0.0
69.0,86.0,0.0,0.0
69.0,88.0,0.0,0.0
69.0,90.0,0.0,0.0
69.0,92.0,0.0,0.0
69.0,94.0,0.0,0.0
69.0,96.0,0.0,0.0
69.0,98.0,0.0,0.0
69.0,100.0,0.0,0.0
69.0,102.0,0.0,0.0
69.0,104.0,0.0,0.0
69.0,106.0,0.0,0.0
69.0,108.0,0.0,0.0
69.0,110.0,0.0,0.0
69.0,112.0,0.0,0.0
69.0,114.0,0.0,0.0
69.0,116.0,0.0,0.0
69.0,118.0,0.0,0.0
69.0,120.0,0.0,0.0
69.0,122.0,0.0,0.0
69.0,124.0,0.0,0.0
69.0,126.0,0.0,0.0
69.0,128.0,0.0,0.0
69.0,130.0,0.0,0.0
69.0,132.0,0.0,0.0
69.0,134.0,0.0,0.0
69.0,136.0,0.0,0.0
69.0,138.0,0.0,0.0
69.0,140.0,0.0,0.0
69.0,142.0,0.0,0.0
69.0,144.0,0.0,0.0
69.0,146.0,0.0,0.0
69.0,148.0,0.0,0.0
69.0,150.0,0.0,0.0
69.0,152.0,0.0,0.0
69.0,154.0,0.0,0.0
69.0,156.0,0.0,0.0
69.0,158.0,0.0,0.0
69.0,160.0,0.0,0.0
69.0,162.0,0.0,0.0
69.0,164.0,0.0,0.0
69.0,166.0,0.0,0.0
69.0,168.0,0.0,0.0
69.0,170.0,0.0,0.0
69.0,172.0,0.0,0.0
69.0,174.0,0.0,0.0
69.0,176.0,0.0,0.0
69.0,178.0,0.0,0.0
69.0,180.0,0.0,0.0
69.0,182.0,0.0,0.0
69.0,184.0,0.0,0.0
69.0,186.0,0.0,0.0
69.0,188.0,0.0,0.0
69.0,190.0,0.0,0.0
69.0,192.0,0.0,0.0
69.0,194.0,0.0,0.0
69.0,196.0,0.0,0.0
69.0,198.0,0.0,0.0
69.0,200.0,0.0,0.0
69.0,202.0,0.0,0.0
69.0,204.0,0.0,0.0
69.0,206.0,0.0,0.0
69.0,208.0,0.0,0.0
69.0,210.0,0.0,0.0
69.0,212.0,0.0,0.0
69.0,214.0,0.0,0.0
69.0,216.0,0.0,0.0
69.0,218.0,0.0,0.0
69.0,220.0,0.0,0.0
69.0,222.0,0.0,0.0
69.0,224.0,0.0,0.0
69.0,226.0,0.0,0.0
69.0,228.0,0.0,0.0
69.0,230.0,0.0,0.0
69.0,232.0,0.0,0.0
69.0,234.0,0.0,0.0
69.0,236.0,0.0,0.0
69.0,238.0,0.0,0.0
69.0,240.0,0.0,0.0
69.0,242.0,0.0,0.0
69.0,244.0,0.0,0.0
69.0,246.0,0.0,0.0
69.0,248.0,0.0,0.0
69.0,250.0,0.0,0.0
69.0,252.0,0.0,0.0
69.0,254.0,0.0,0.0
69.0,256.0,0.0,0.0
69.0,258.0,0.0,0.0
69.0,260.0,0.0,0.0
69.0,262.0,0.0,0.0
69.0,264.0,0.0,0.0
69.0,266.0,0.0,0.0
69.0,268.0,0.0,0.0
69.0,270.0,0.0,0.0
69.0,272.0,0.0,0.0
69.0,274.0,0.0,0.0
69.0,276.0,0.0,0.0
69.0,278.0,0.0,0.0
69.0,280.0,0.0,0.0
69.0,282.0,0.0,0.0
69.0,284.0,0.0,0.0
69.0,286.0,0.0,0.0
69.0,288.0,0.0,0.0
69.0,290.0,0.0,0.0
69.0,292.0,0.0,0.0
69.0,294.0,0.0,0.0
69.0,296.0,0.0,0.0
69.0,298.0,0.0,0.0
69.0,300.0,0.0,0.0
69.0,302.0,0.0,0.0
69.0,304.0,0.0,0.0
69.0,306.0,0.0,0.0
69.0,308.0,0.0,0.0
69.0,310.0,0.0,0.0
69.0,312.0,0.0,0.0
69.0,314.0,0.0,0.0
69.0,316.0,0.0,0.0
69.0,318.0,0.0,0.0
69.0,320.0,0.0,0.0
69.0,322.0,0.0,0.0
69.0,324.0,0.0,0.0
69.0,326.0,0.0,0.0
69.0,328.0,0.0,0.0
69.0,330.0,0.0,0.0
69.0,332.0,0.0,0.0
69.0,334.0,0.0,0.0
69.0,336.0,0.0,0.0
69.0,338.0,0.0,0.0
69.0,340.0,0.0,0.0
69.0,342.0,0.0,0.0
69.0,344.0,0.0,0.0
69.0,346.0,0.0,0.0
69.0,348.0,0.0,0.0
69.0,350.0,0.0,0.0
69.0,352.0,0.0,0.0
69.0,354.0,0.0,0.0
69.0,356.0,0.0,0.0
69.0,358.0,0.0,0.0
69.5,0.0,0.0,0.0
69.5,2.0,0.0,0.0
69.5,4.0,0.0,0.0
69.5,6.0,0.0,0.0
69.5,8.0,0.0,0.0
69.5,10.0,0.0,0.0
69.5,12.0,0.0,0.0
69.5,14.0,0.0,0.0
69.5,16.0,0.0,0.0
69.5,18.0,0.0,0.0
69.5,20.0,0.0,0.0
69.5,22.0,0.0,0.0
69.5,24.0,0.0,0.0
69.5,26.0,0.0,0.0
69.5,28.0,0.0,0.0
69.5,30.0,0.0,0.0
69.5,32.0,0.0,0.0
69.5,34.0,0.0,0.0
69.5,36.0,0.0,0.0
69.5,38.0,0.0,0.0
69.5,40.0,0.0,0.0
69.5,42.0,0.0,0.0
69.5,44.0,0.0,0.0
69.5,46.0,0.0,0.0
69.5,48.0,0.0,0.0
69.5,50.0,0.0,0.0
69.5,52.0,0.0,0.0
69.5,54.0,0.0,0.0
69.5,56.0,0.0,0.0
69.5,58.0,0.0,0.0
69.5,60.0,0.0,0.0
69.5,62.0,0.0,0.0
69.5,64.0,0.0,0.0
69.5,66.0,0.0,0.0
69.5,68.0,0.0,0.0
69.5,70.0,0.0,0.0
69.5,72.0,0.0,0.0
69.5,74.0,0.0,0.0
69.5,76.0,0.0,0.0
69.5,78.0,0.0,0.0
69.5,80.0,0.0,0.0
69.5,82.0,0.0,0.0
69.5,84.0,0.0,0.0
69.5,86.0,0.0,0.0
69.5,88.0,0.0,0.0
69.5,90.0,0.0,0.0
69.5,92.0,0.0,0.0
69.5,94.0,0.0,0.0
69.5,96.0,0.0,0.0
69.5,98.0,0.0,0.0
69.5,100.0,0.0,0.0
69.5,102.0,0.0,0.0
69.5,104.0,0.0,0.0
69.5,106.0,0.0,0.0
69.5,108.0,0.0,0.0
69.5,110.0,0.0,0.0
69.5,112.0,0.0,0.0
69.5,114.0,0.0,0.0
69.5,116.0,0.0,0.0
69.5,118.0,0.0,0.0
69.5,120.0,0.0,0.0
69.5,122.0,0.0,0.0
69.5,124.0,0.0,0.0
69.5,126.0,0.0,0.0
69.5,128.0,0.0,0.0
69.5,130.0,0.0,0.0
69.5,132.0,0.0,0.0
69.5,134.0,0.0,0.0
69.5,136.0,0.0,0.0
69.5,138.0,0.0,0.0
69.5,140.0,0.0,0.0
69.5,142.0,0.0,0.0
69.5,144.0,0.0,0.0
69.5,146.0,0.0,0.0
69.5,148.0,0.0,0.0
69.5,150.0,0.0,0.0
69.5,152.0,0.0,0.0
